2026-08-31 00:05:49 | Starting Dual_D standalone training
2026-08-31 00:05:49 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_module_c_逆光_20260830_235352
2026-08-31 00:05:49 | Device: cuda
2026-08-31 00:05:49 | Source train samples: 992
2026-08-31 00:05:49 | Target train samples: 132
2026-08-31 00:05:49 | Target val samples: 37
2026-08-31 00:05:49 | Classes: 14
2026-08-31 00:05:49 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=157/0
2026-08-31 00:05:49 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-31 00:05:49 | target_train classes: present 9/14 | absent 5 | counts [0:20, 2:12, 4:12, 5:2, 9:16, 10:16, 11:29, 12:4, 13:21]
2026-08-31 00:05:49 | target_val classes: present 9/14 | absent 5 | counts [0:6, 2:3, 4:4, 5:1, 9:4, 10:4, 11:8, 12:1, 13:6]
2026-08-31 00:05:49 | Paired training classes: 9/14 | class ids [0, 2, 4, 5, 9, 10, 11, 12, 13]
2026-08-31 00:05:49 | Runtime profile: batch=16 | paired_steps=9 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=5 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
2026-08-31 00:05:49 | Augmentation profile: base=0.780 | visible=0.860 | infrared=0.600 | freeze_frozen_batch_norm_stats=True
2026-08-31 00:05:49 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/1 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-31 00:05:50 | Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.0, "contrastive": 0.0, "cycle": 0.0, "identity": 0.0, "prototype_contrastive": 0.0}
2026-08-31 00:05:50 | Model parameters: total=17277714 | trainable=17120210
2026-08-31 00:05:53 | Epoch 001/060 | loss 5.6240 | cls 5.6886 | tal -0.2154 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0556 | train_full 0.1288 | val_acc 0.2162 | val_f1 0.1070 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 32.763/0.000 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.4/0.4/0.4/0.5s | 2.8s
2026-08-31 00:07:19 | Epoch 048/060 | loss 2.1137 | cls 2.1267 | tal -0.1043 | dual_g 0.0183 | dual_d 1.1189 | train_acc 0.8264 | train_full n/a | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.766/2.181 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:07:21 | Epoch 049/060 | loss 2.0602 | cls 2.0839 | tal -0.1386 | dual_g 0.0179 | dual_d 1.2856 | train_acc 0.8819 | train_full n/a | val_acc 0.9730 | val_f1 0.9802 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 15.436/2.444 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.5/0.0s | 1.9s
2026-08-31 00:07:24 | New best val_f1_macro_present: raw=0.9802 stable_score=0.9776 at epoch 49
2026-08-31 00:07:26 | Epoch 050/060 | loss 2.0641 | cls 2.0408 | tal 0.0134 | dual_g 0.0193 | dual_d 1.2517 | train_acc 0.9028 | train_full 1.0000 | val_acc 0.9730 | val_f1 0.9802 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.468/2.405 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.5s
2026-08-31 00:07:28 | Epoch 051/060 | loss 2.1828 | cls 2.1616 | tal 0.0026 | dual_g 0.0205 | dual_d 1.1740 | train_acc 0.8472 | train_full n/a | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 16.689/2.345 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:07:29 | Epoch 052/060 | loss 2.0951 | cls 2.1043 | tal -0.0974 | dual_g 0.0200 | dual_d 1.1952 | train_acc 0.8958 | train_full n/a | val_acc 0.9459 | val_f1 0.9578 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.185/2.307 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.0/0.0s | 1.6s
2026-08-31 00:07:31 | Epoch 053/060 | loss 1.9950 | cls 1.9986 | tal -0.0776 | dual_g 0.0197 | dual_d 1.2166 | train_acc 0.8958 | train_full n/a | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.851/2.429 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:07:32 | Epoch 054/060 | loss 1.9974 | cls 2.0082 | tal -0.1037 | dual_g 0.0203 | dual_d 1.1411 | train_acc 0.8958 | train_full n/a | val_acc 0.9730 | val_f1 0.9802 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.317/2.307 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.5s
2026-08-31 00:07:35 | Epoch 055/060 | loss 1.9565 | cls 1.9644 | tal -0.0899 | dual_g 0.0191 | dual_d 1.1991 | train_acc 0.8958 | train_full 1.0000 | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.338/2.329 | lr(main/disc) 5.00e-05/2.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.2/0.4/0.4/0.5s | 2.5s
2026-08-31 00:07:36 | Epoch 056/060 | loss 2.0049 | cls 2.0427 | tal -0.1982 | dual_g 0.0217 | dual_d 1.1826 | train_acc 0.8819 | train_full n/a | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.526/2.354 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.0/0.0s | 1.5s
2026-08-31 00:07:38 | Epoch 057/060 | loss 2.0377 | cls 2.0687 | tal -0.1658 | dual_g 0.0187 | dual_d 1.1845 | train_acc 0.8125 | train_full n/a | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.789/2.291 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.4/0.0s | 1.9s
2026-08-31 00:07:40 | New best val_f1_macro_present: raw=1.0000 stable_score=0.9802 at epoch 57
2026-08-31 00:07:42 | Epoch 058/060 | loss 1.9805 | cls 2.0010 | tal -0.1319 | dual_g 0.0191 | dual_d 1.1024 | train_acc 0.8889 | train_full n/a | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.131/2.183 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.0/0.4/0.0/0.0s | 1.4s
2026-08-31 00:07:44 | Epoch 059/060 | loss 1.9283 | cls 1.9486 | tal -0.1312 | dual_g 0.0191 | dual_d 1.1027 | train_acc 0.8611 | train_full n/a | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 13.029/2.226 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.0s | 1.9s
2026-08-31 00:07:46 | New best val_f1_macro_present: raw=1.0000 stable_score=1.0000 at epoch 59
2026-08-31 00:07:48 | Epoch 060/060 | loss 1.9329 | cls 1.9706 | tal -0.1894 | dual_g 0.0191 | dual_d 1.1788 | train_acc 0.8889 | train_full 1.0000 | val_acc 1.0000 | val_f1 1.0000 | adv/moduleC 1.00/1.00 | disc_steps 4 | grad(main/disc) 14.149/2.318 | lr(main/disc) 2.50e-05/1.00e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 1.1/0.4/0.4/0.5s | 2.5s
2026-08-31 00:07:48 | Training complete. Peak validation accuracy: 1.0000 | selected val_f1_macro_present: 1.0000
